gvkey,iid,datadate,tic,cusip,conm,curcddv,capgn,cheqv,div,divd,divdpaydateind,divsp,dvrated,paydateind,anncdate,capgnpaydate,cheqvpaydate,divdpaydate,divsppaydate,paydate,recorddate,curcdd,adrrc,ajexdi,cshoc,cshtrd,dvi,eps,epsmo,prccd,prchd,prcld,prcod,prcstd,trfd,exchg,secstat,tpci,cik,fic,add1,add2,add3,add4,addzip,busdesc,city,conml,costat,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
003851,03,20160209,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,12082340.0000,0.5400,5.6800,12,41.9800,42.4850,40.0300,40.3500,3,1.02307291,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160210,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,11351180.0000,0.5400,5.6800,12,43.2700,43.7767,42.4700,42.6300,3,1.02307291,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160211,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,10019430.0000,0.5400,5.6800,12,42.7000,43.5200,42.1400,42.6200,3,1.02307291,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160212,DAL,247361702,DELTA AIR LINES INC,USD,,,0.1350,0.1350,,,0.5400,,20160203,,,20160309,,20160309,20160217,USD,,1.0000,778509000.0000,7552666.0000,0.5400,5.6800,12,42.9900,43.1399,42.1400,43.0000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160216,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8126731.0000,0.5400,5.6800,12,44.5800,44.6700,43.0900,43.4900,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160217,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,10337860.0000,0.5400,5.6800,12,46.1000,46.2700,44.9500,44.9800,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160218,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,10945810.0000,0.5400,5.6800,12,46.4600,46.6800,45.9800,46.4000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160219,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,10578470.0000,0.5400,5.6800,12,46.7200,47.1450,46.2400,46.4600,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160222,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,12744320.0000,0.5400,5.6800,12,48.8200,48.9100,47.0000,47.2000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160223,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,9411398.0000,0.5400,5.6800,12,48.9500,49.4500,48.4500,48.4700,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160224,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,9236752.0000,0.5400,5.6800,12,48.9400,49.0500,47.7900,48.4500,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160225,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,7524637.0000,0.5400,5.6800,12,49.2000,49.4500,48.6700,49.0800,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160226,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,12281730.0000,0.5400,5.6800,12,47.8600,49.4500,47.7000,49.3500,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160229,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8029481.0000,0.5400,5.6800,12,48.2400,48.7999,47.4000,47.7500,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160301,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8000178.0000,0.5400,5.6800,12,48.9000,49.2500,48.4200,48.7300,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160302,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8938094.0000,0.5400,5.6800,12,48.5500,48.5800,47.6100,48.1000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160303,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8853728.0000,0.5400,5.6800,12,48.7900,49.0050,48.3500,48.5900,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160304,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8514588.0000,0.5400,5.6800,12,48.6700,49.1000,48.4700,49.0600,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160307,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8291862.0000,0.5400,5.6800,12,48.3900,48.4800,47.8500,48.2400,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160308,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,13685740.0000,0.5400,5.6800,12,46.2200,47.0950,46.0100,46.7100,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160309,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8448892.0000,0.5400,5.6800,12,46.7400,46.9400,46.2200,46.3100,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160310,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8293692.0000,0.5400,5.6800,12,47.0000,47.4900,46.2800,47.0000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160311,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,6661087.0000,0.5400,5.6800,12,47.6900,48.0700,47.2820,47.4700,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160314,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,5778336.0000,0.5400,5.6800,12,47.8900,48.2400,47.3200,47.5000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160315,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,4751608.0000,0.5400,5.6800,12,47.7600,47.9400,47.4300,47.8200,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160316,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,6376400.0000,0.5400,5.6800,12,48.7700,48.8000,47.3700,47.4700,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160317,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,6574320.0000,0.5400,5.6800,12,48.6200,48.7800,48.0558,48.5800,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160318,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,12482810.0000,0.5400,5.6800,12,50.0500,50.3000,48.5800,48.6700,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160321,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,7283898.0000,0.5400,5.6800,12,50.1200,50.5000,49.9400,50.0400,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160322,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,13350140.0000,0.5400,5.6800,12,49.3900,49.7350,48.2000,48.7100,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160323,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8782126.0000,0.5400,5.6800,12,48.9100,49.7300,48.6000,49.5900,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160324,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,9129469.0000,0.5400,5.6800,12,47.8400,48.5600,47.3600,48.4800,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160328,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,5880473.0000,0.5400,5.6800,12,48.2000,48.5100,47.7700,47.9000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160329,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,7301270.0000,0.5400,5.6800,12,49.1300,49.1800,48.0300,48.1000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160330,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,5776455.0000,0.5400,5.6800,12,49.3300,50.0750,49.2900,49.5400,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160331,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,6542465.0000,0.5400,5.6800,12,48.6800,49.7400,48.6600,49.3700,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160401,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,13929300.0000,0.5400,5.6800,12,47.0100,47.5700,46.7400,47.5000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160404,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,7862854.0000,0.5400,5.6800,12,47.1500,48.3200,46.7600,47.1100,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160405,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,6506449.0000,0.5400,5.6800,12,47.1600,47.8100,46.7200,46.9700,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160406,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,5542624.0000,0.5400,5.6800,12,47.2000,47.3200,46.8500,47.2200,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160407,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,10433710.0000,0.5400,5.6800,12,45.8000,47.1900,45.4100,47.0000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160408,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,5839541.0000,0.5400,5.6800,12,46.2900,46.6200,45.6600,46.1000,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160411,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8874508.0000,0.5400,5.6800,12,46.5500,47.8000,46.5000,46.8700,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160412,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,8250340.0000,0.5400,5.6800,12,46.6300,47.2600,46.5201,46.8300,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160413,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,10868650.0000,0.5400,5.6800,12,48.0400,48.1300,46.8600,47.1500,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160414,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,778509000.0000,15902850.0000,0.5400,5.6800,12,48.4900,49.8000,48.2740,48.9500,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20160415,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,771581000.0000,11814230.0000,0.5400,5.9900,3,47.5000,48.8100,47.1500,48.7400,3,1.02628563,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
