gvkey,indfmt,consol,popsrc,fyr,datafmt,airafxpgq,airafxpgq_dc,airaskq,airaskq_dc,airasmq,airasmq_dc,airfcgq,airfcgq_dc,airfltq,airfltq_dc,airoeasmq,airoeasmq_dc,airplfq,airplfq_dc,airprasmq,airprasmq_dc,airprevq,airprevq_dc,airprrpmq,airprrpmq_dc,airrpcq,airrpcq_dc,airrpkq,airrpkq_dc,airrpmq,airrpmq_dc,airtfxq,airtfxq_dc,airtrasmq,airtrasmq_dc,gmexpq,gmexpq_dc,gmfbexpq,gmfbexpq_dc,gmfbrevq,gmfbrevq_dc,gmothexpq,gmothexpq_dc,gmothrevq,gmothrevq_dc,gmpromq,gmpromq_dc,gmrevq,gmrevq_dc,gmrmexpq,gmrmexpq_dc,gmrmrevq,gmrmrevq_dc,gmtotrevq,gmtotrevq_dc,hbbckavq,hbbckavq_dc,hbbckq,hbbckq_dc,hbbckuq,hbbckuq_dc,hbcsq,hbcsq_dc,hbdcavq,hbdcavq_dc,hbdcq,hbdcq_dc,hbdcuq,hbdcuq_dc,hbinvfhq,hbinvfhq_dc,hbinvludq,hbinvludq_dc,hbinvnoq,hbinvnoq_dc,hbinvtq,hbinvtq_dc,hbinvuoq,hbinvuoq_dc,hbloq,hbloq_dc,hbluoq,hbluoq_dc,hbnocavq,hbnocavq_dc,hbnocq,hbnocq_dc,hbnocuq,hbnocuq_dc,hfadmchgq,hfadmchgq_dc,hfadmq,hfadmq_dc,hfavgdayq,hfavgdayq_dc,hfbdq,hfbdq_dc,hfbedlq,hfbedlq_dc,hfbedq,hfbedq_dc,hfdayq,hfdayq_dc,hfeadchgq,hfeadchgq_dc,hfeadq,hfeadq_dc,hffacq,hffacq_dc,hfmcdq,hfmcdq_dc,hfmceq,hfmceq_dc,hfmgdq,hfmgdq_dc,hfocpyq,hfocpyq_dc,hfopsq,hfopsq_dc,hfopvq,hfopvq_dc,hfoq,hfoq_dc,hfreachgq,hfreachgq_dc,hfrevchgq,hfrevchgq_dc,hfsalq,hfsalq_dc,hfstayq,hfstayq_dc,hfsupq,hfsupq_dc,hfsurgq,hfsurgq_dc,lgadrq,lgadrq_dc,lgpropq,lgpropq_dc,lgrevparq,lgrevparq_dc,lgroomsq,lgroomsq_dc,lgrorq,lgrorq_dc,mcdmcpq,mcdmcpq_dc,mcetq,mcetq_dc,mcgetq,mcgetq_dc,mcgprtq,mcgprtq_dc,mchptq,mchptq_dc,mcmctq,mcmctq_dc,mcmdeq,mcmdeq_dc,mcmdrq,mcmdrq_dc,mcmpdrq,mcmpdrq_dc,mcmreq,mcmreq_dc,mcmrpdeq,mcmrpdeq_dc,mcmrrq,mcmrrq_dc,mcniiq,mcniiq_dc,mcomlrq,mcomlrq_dc,mcorq,mcorq_dc,mcpprdq,mcpprdq_dc,mctreq,mctreq_dc,mctrrq,mctrrq_dc,mmaspagq,mmaspagq_dc,mmaspauq,mmaspauq_dc,mmaspcuq,mmaspcuq_dc,mmaspniq,mmaspniq_dc,mmaspznq,mmaspznq_dc,mmccagq,mmccagq_dc,mmccauq,mmccauq_dc,mmcpdcuq,mmcpdcuq_dc,mmpagq,mmpagq_dc,mmpauq,mmpauq_dc,mmpcagq,mmpcagq_dc,mmpcauq,mmpcauq_dc,mmpcoalq,mmpcoalq_dc,mmpcuq,mmpcuq_dc,mmpfeq,mmpfeq_dc,mmpniq,mmpniq_dc,mmpscq,mmpscq_dc,mmpznq,mmpznq_dc,mmxpxq,mmxpxq_dc,ogaspnglq,ogaspnglq_dc,ogaspngq,ogaspngq_dc,ogaspoilq,ogaspoilq_dc,ogpngdq,ogpngdq_dc,ogpngldq,ogpngldq_dc,ogpnglq,ogpnglq_dc,ogpngq,ogpngq_dc,ogpoildq,ogpoildq_dc,ogpoilq,ogpoilq_dc,ogxdhq,ogxdhq_dc,ogxpxq,ogxpxq_dc,orcaptq,orcaptq_dc,orcapuq,orcapuq_dc,orfmq,orfmq_dc,orfsitesq,orfsitesq_dc,orfvolq,orfvolq_dc,ormmq,ormmq_dc,ormsaleq,ormsaleq_dc,orpsdq,orpsdq_dc,orpsgq,orpsgq_dc,orpsoq,orpsoq_dc,orpspq,orpspq_dc,orpstq,orpstq_dc,orpydq,orpydq_dc,orpygq,orpygq_dc,orpyoq,orpyoq_dc,orpypq,orpypq_dc,orpytq,orpytq_dc,orttq,orttq_dc,rtlcsq,rtlcsq_dc,rtlnscq,rtlnscq_dc,rtlnseq,rtlnseq_dc,rtlnsoq,rtlnsoq_dc,rtnssfq,rtnssfq_dc,rttsfq,rttsfq_dc,scbktoblq,scbktoblq_dc,scbookq,scbookq_dc,uada12,uada12_dc,uadaq,uadaq_dc,uadate12,uadate12_dc,uadateq,uadateq_dc,uafudc12,uafudc12_dc,uafudcb12,uafudcb12_dc,uafudcbq,uafudcbq_dc,uafudce12,uafudce12_dc,uafudceq,uafudceq_dc,uafudcq,uafudcq_dc,uconswipq,uconswipq_dc,ucshfd12,ucshfd12_dc,ucshpri12,ucshpri12_dc,ucstke12,ucstke12_dc,udcloq,udcloq_dc,udcopresq,udcopresq_dc,udcoprestq,udcoprestq_dc,udd1q,udd1q_dc,udp12,udp12_dc,ududdq,ududdq_dc,udvp12,udvp12_dc,uedodf_dc,uedods_dc,uedodt_dc,uelrevaf,uelrevaf_dc,uelrevas,uelrevas_dc,uelrevat,uelrevat_dc,uelrevrf,uelrevrf_dc,uelrevrs,uelrevrs_dc,uelrevrt,uelrevrt_dc,uepsfi12,uepsfi12_dc,uepsfx12,uepsfx12_dc,uepspi12,uepspi12_dc,uepspx12,uepspx12_dc,ueroeaf,ueroeaf_dc,ueroeas,ueroeas_dc,ueroeat,ueroeat_dc,ueroerqf,ueroerqf_dc,ueroerqs,ueroerqs_dc,ueroerqt,ueroerqt_dc,uesub12,uesub12_dc,ugdodf_dc,ugdods_dc,ugdodt_dc,ugi12,ugi12_dc,ugrevaf,ugrevaf_dc,ugrevas,ugrevas_dc,ugrevat,ugrevat_dc,ugrevrf,ugrevrf_dc,ugrevrs,ugrevrs_dc,ugrevrt,ugrevrt_dc,ugroeaf,ugroeaf_dc,ugroeas,ugroeas_dc,ugroeat,ugroeat_dc,ugroerqf,ugroerqf_dc,ugroerqs,ugroerqs_dc,ugroerqt,ugroerqt_dc,uibcom12,uibcom12_dc,uitcbq,uitcbq_dc,uitci12,uitci12_dc,uitciq,uitciq_dc,uivatq,uivatq_dc,umii12,umii12_dc,uniami12,uniami12_dc,unopinc12,unopinc12_dc,unopinom12,unopinom12_dc,unopinomq,unopinomq_dc,unopit12,unopit12_dc,unopitn12,unopitn12_dc,unopitnq,unopitnq_dc,unopitq,unopitq_dc,unordc12,unordc12_dc,unordcq,unordcq_dc,unpq,unpq_dc,uopeom12,uopeom12_dc,uopeomq,uopeomq_dc,uopeps12,uopeps12_dc,uopexpt12,uopexpt12_dc,uopexptq,uopexptq_dc,uopext12,uopext12_dc,uopextq,uopextq_dc,uopi12,uopi12_dc,uopitt12,uopitt12_dc,uopittq,uopittq_dc,uoprdc12,uoprdc12_dc,uoprdcq,uoprdcq_dc,uopre12,uopre12_dc,uopreq,uopreq_dc,uoprgwci12,uoprgwci12_dc,uoprgwciq,uoprgwciq_dc,uoproi12,uoproi12_dc,uoproiq,uoproiq_dc,updvp12,updvp12_dc,uptq,uptq_dc,usale12,usale12_dc,usaleetq,usaleetq_dc,usalegwtq,usalegwtq_dc,uspi12,uspi12_dc,uspinoq,uspinoq_dc,ustatejurf,ustatejurf_dc,ustatejurs,ustatejurs_dc,ustatejurt,ustatejurt_dc,usubdvp12,usubdvp12_dc,utme12,utme12_dc,utstkcq,utstkcq_dc,utstkpq,utstkpq_dc,utxdi12,utxdi12_dc,utxdiq,utxdiq_dc,utxfed12,utxfed12_dc,utxfedq,utxfedq_dc,utxs12,utxs12_dc,utxsq,utxsq_dc,utxto12,utxto12_dc,utxtoq,utxtoq_dc,uxido12,uxido12_dc,uxint12,uxint12_dc,datadate,uedodf,uedods,uedodt,ugdodf,ugdods,ugdodt,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fic,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate,conm,tic,cusip
147305,INDL,C,D,12,STD,206.0000,,,,11419000.0000,,163000.0000,,203.9000,,11.1300,,84.3000,,12.3300,,1408.0000,,14.6400,,8095.0000,,,,9622000.0000,,335.0000,,13.3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150331,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,213.0000,,,,12237000.0000,,174000.0000,,208.0000,,10.8600,,85.6000,,12.2200,,1496.0000,,14.2800,,8858.0000,,,,10471000.0000,,371.0000,,13.1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150630,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,185.0000,,,,12976000.0000,,185000.0000,,211.0000,,10.3000,,85.3000,,11.9600,,1551.0000,,14.0200,,9237.0000,,,,11064000.0000,,342.0000,,13.0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150930,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,168.0000,,,,12626000.0000,,178000.0000,,215.0000,,10.0100,,83.6000,,11.3900,,1438.0000,,13.6200,,8911.0000,,,,10554000.0000,,300.0000,,12.6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20151231,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,117.0000,,,,13029000.0000,,183000.0000,,215.4000,,9.7300,,84.2000,,11.3500,,1478.0000,,13.4600,,9119.0000,,,,10976000.0000,,215.0000,,12.4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20160331,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,143.0000,,,,13597000.0000,,191000.0000,,219.0000,,9.7800,,85.0000,,10.9400,,1487.0000,,12.8700,,9659.0000,,,,11553000.0000,,274.0000,,12.0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20160630,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,148.0000,,,,13795000.0000,,199000.0000,,222.0000,,9.9900,,86.3000,,11.3900,,1571.0000,,13.2000,,9953.0000,,,,11905000.0000,,293.0000,,12.5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20160930,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,156.0000,,,,13199000.0000,,187000.0000,,227.0000,,10.1900,,84.7000,,11.1900,,1477.0000,,13.2000,,9532.0000,,,,11185000.0000,,292.0000,,12.4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161231,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,169.0000,,,,13580000.0000,,191000.0000,,228.9000,,10.7300,,83.9000,,10.6800,,1451.0000,,12.7300,,9711.0000,,,,11399000.0000,,323.0000,,11.8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170331,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,161.0000,,,,14246000.0000,,202000.0000,,233.0000,,10.4500,,85.2000,,11.5900,,1650.0000,,13.6000,,10313.0000,,,,12133000.0000,,324.0000,,12.9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170630,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
147305,INDL,C,D,12,STD,169.0000,,,,14305000.0000,,205000.0000,,236.0000,,10.5000,,85.1000,,11.3400,,1623.0000,,13.3200,,10227.0000,,,,12180000.0000,,347.0000,,12.6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170930,,,,,,,27-01 Queens Plaza North,,,,11101,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services. As of December 31, 2018, the company operated a fleet of 63 Airbus A321 aircraft, 130 Airbus A320 aircraft, and 60 Embraer E190 aircraft.",0001158463,Long Island City,JetBlue Airways Corp,,,87-0617894,718-709-3631,USA,12,2030,203020,20,20302010,D,DE,USA,481111,718-286-7900,,,01,4512,605,600,B,NY,0,www.jetblue.com,,,JETBLUE AIRWAYS CORP,JBLU,477143101
